Date,Open,High,Low,Close,Adj Close,Volume
2016-02-24,72.599998,72.599998,70.099998,70.610001,70.169273,756024
2016-02-25,70.699997,71.809998,70.699997,71.559998,71.113350,647940
2016-02-26,71.500000,72.500000,70.989998,71.430000,70.984161,203593
2016-02-29,71.419998,72.000000,70.870003,71.070000,70.626404,1752737
2016-03-01,71.849998,72.000000,70.349998,71.449997,71.004028,1271408
2016-03-02,71.800003,73.400002,71.500000,72.599998,72.146858,868771
2016-03-03,72.599998,72.599998,71.500000,71.970001,71.520790,573490
2016-03-04,72.000000,72.169998,71.050003,71.129997,70.686035,1906584
2016-03-07,72.099998,72.099998,70.570000,71.300003,70.854980,2683076
2016-03-08,71.500000,71.839996,70.000000,70.050003,69.612785,952032
2016-03-09,70.849998,73.519997,70.010002,73.269997,72.812683,1568256
2016-03-10,72.500000,72.900002,71.250000,71.989998,71.540665,848971
2016-03-11,72.349998,72.849998,71.339996,72.419998,71.967979,902988
2016-03-14,72.400002,72.400002,71.000000,71.160004,70.715851,440570
2016-03-15,71.269997,73.500000,71.000000,71.599998,71.153099,569475
2016-03-16,71.449997,72.000000,70.489998,70.739998,70.298462,1720452
2016-03-17,70.699997,71.550003,70.089996,70.250000,69.811523,1456306
2016-03-18,70.250000,71.750000,70.250000,70.910004,70.467415,3504742
2016-03-22,71.029999,72.970001,70.489998,72.489998,72.037537,1103906
2016-03-23,71.800003,72.250000,71.150002,72.139999,71.689728,1020007
2016-03-28,71.730003,72.400002,71.010002,71.629997,71.182915,797425
2016-03-29,71.540001,71.940002,70.620003,71.000000,70.556854,1684577
2016-03-30,71.940002,71.940002,70.559998,70.910004,70.467415,2527187
2016-03-31,70.949997,70.949997,70.139999,70.629997,70.189148,1665345
2016-04-01,70.599998,70.599998,69.199997,69.900002,69.463707,562201
2016-04-04,69.800003,70.300003,69.209999,69.320000,68.887337,1016862
2016-04-05,69.000000,69.809998,67.000000,67.970001,67.545769,3071994
2016-04-06,67.629997,70.300003,67.629997,69.480003,69.046341,3791930
2016-04-07,69.500000,69.599998,68.349998,68.510002,68.082390,2558747
2016-04-08,68.800003,70.160004,68.500000,69.040001,68.609085,4137544
2016-04-11,69.699997,69.720001,68.500000,68.639999,68.211571,2808486
2016-04-12,69.000000,69.449997,68.639999,68.879997,68.450081,1820362
2016-04-13,68.879997,69.180000,67.660004,67.989998,67.565628,1996681
2016-04-14,68.000000,68.190002,66.860001,67.790001,67.366882,3871599
2016-04-15,67.790001,67.849998,67.000000,67.220001,66.800446,841472
2016-04-18,67.209999,67.820000,67.010002,67.760002,67.337067,1452085
2016-04-19,67.760002,69.000000,67.500000,68.699997,68.271202,938423
2016-04-20,68.709999,68.989998,68.040001,68.760002,68.330826,923489
2016-04-21,68.750000,69.000000,67.379997,67.699997,67.277443,772884
2016-04-22,68.000000,68.000000,67.000000,67.559998,67.138313,1162231
2016-04-25,67.599998,68.400002,67.300003,68.070000,67.645134,710827
2016-04-26,68.400002,68.900002,68.250000,68.629997,68.201630,949866
2016-04-27,68.800003,69.080002,67.879997,68.260002,67.833954,2834495
2016-04-28,68.699997,68.870003,67.889999,68.019997,67.595444,726558
2016-04-29,68.440002,68.440002,67.000000,67.230003,66.810379,4383662
2016-05-02,67.230003,69.360001,67.230003,69.160004,68.728340,1843264
2016-05-03,69.220001,69.370003,68.760002,69.239998,68.807838,4402709
2016-05-04,69.300003,70.000000,68.540001,69.440002,69.006592,805023
2016-05-05,69.400002,69.919998,67.500000,68.760002,68.330826,1221117
2016-05-06,68.010002,68.449997,67.809998,67.940002,67.515945,518890
2016-05-09,68.300003,68.330002,67.510002,68.010002,67.585510,528636
2016-05-10,67.760002,69.320000,67.760002,69.190002,68.758141,1417832
2016-05-11,69.849998,69.849998,68.019997,68.680000,68.251328,3705098
2016-05-12,68.879997,69.320000,68.260002,68.830002,68.400383,1217777
2016-05-13,69.000000,69.370003,68.500000,68.910004,68.479897,1670492
2016-05-16,69.180000,69.260002,68.599998,68.980003,68.549461,3479252
2016-05-17,69.000000,70.989998,69.000000,69.989998,69.553139,2993575
2016-05-18,69.989998,71.190002,69.970001,70.610001,70.169273,964133
2016-05-19,70.599998,70.629997,68.769997,69.330002,68.897278,1108282
2016-05-20,70.010002,73.559998,70.010002,73.169998,72.713303,2726884
2016-05-23,73.059998,74.199997,72.589996,73.489998,73.031303,1607533
2016-05-24,73.830002,73.989998,72.849998,73.029999,72.574173,1501908
2016-05-25,73.000000,73.370003,72.620003,72.809998,72.355545,649795
2016-05-26,72.800003,72.900002,72.000000,72.769997,72.315796,319913
2016-05-27,72.800003,73.370003,72.209999,73.129997,72.673546,660644
2016-05-30,73.239998,73.239998,71.739998,72.720001,72.266113,148208
2016-05-31,72.709999,73.239998,72.500000,73.070000,72.613930,623192
2016-06-01,73.370003,73.900002,73.050003,73.750000,73.289680,734627
2016-06-02,73.410004,73.699997,72.190002,73.370003,72.912056,640180
2016-06-03,73.900002,75.949997,73.900002,75.820000,75.346764,1926953
2016-06-06,75.800003,77.000000,75.089996,76.120003,75.644890,683044
2016-06-07,76.250000,77.089996,76.050003,76.769997,76.290833,1603033
2016-06-08,76.800003,77.099998,75.599998,76.000000,75.525635,2984177
2016-06-09,76.199997,76.709999,76.019997,76.639999,76.161644,2134293
2016-06-10,76.980003,77.040001,76.309998,76.830002,76.350464,905453
2016-06-13,76.830002,77.459999,76.209999,76.620003,76.141769,4867678
2016-06-14,76.900002,76.900002,73.699997,74.570000,74.104561,1797149
2016-06-15,74.599998,74.949997,73.000000,73.540001,73.080986,1503002
2016-06-16,73.540001,74.680000,73.199997,74.209999,73.746803,1249358
2016-06-17,74.199997,75.650002,74.000000,75.320000,74.849876,1024708
2016-06-20,75.860001,76.199997,75.000000,75.900002,75.426262,1543459
2016-06-21,75.900002,76.400002,75.389999,76.010002,75.535576,2267342
2016-06-22,76.000000,76.290001,75.470001,75.870003,75.396454,355324
2016-06-23,76.000000,76.589996,75.930000,76.279999,75.803886,1773040
2016-06-24,73.050003,75.889999,73.050003,74.489998,74.025055,1652995
2016-06-27,74.019997,75.000000,73.000000,74.730003,74.263565,1611007
2016-06-28,75.300003,77.000000,75.000000,76.400002,75.923141,707690
2016-06-29,76.089996,76.599998,75.709999,76.349998,75.873444,1315735
2016-06-30,76.650002,77.150002,75.269997,77.029999,76.549210,1498533
2016-07-01,77.849998,77.849998,76.660004,77.529999,77.046089,2315617
2016-07-04,77.500000,77.510002,75.410004,76.889999,76.410080,118477
2016-07-05,77.099998,77.099998,76.699997,76.949997,76.469711,4820735
2016-07-06,76.800003,77.099998,76.309998,76.830002,76.350464,450658
2016-07-07,76.800003,76.900002,75.910004,76.000000,75.525635,237815
2016-07-08,76.199997,76.980003,76.000000,76.550003,76.072212,689971
2016-07-11,76.849998,76.849998,76.199997,76.510002,76.032463,247016
2016-07-12,76.550003,76.830002,74.019997,75.860001,75.386513,964821
2016-07-13,75.970001,76.500000,75.800003,76.160004,75.684647,3596637
2016-07-14,76.199997,77.790001,76.199997,76.559998,76.082138,896869
2016-07-15,76.500000,77.000000,76.089996,76.830002,76.350464,731864
2016-07-18,76.760002,78.000000,76.720001,76.980003,76.499519,385896
2016-07-19,76.599998,77.400002,76.599998,76.870003,76.390213,235822
2016-07-20,77.080002,78.320000,76.930000,78.099998,77.612534,354639
2016-07-21,78.089996,79.589996,78.070000,79.199997,78.705658,3290105
2016-07-22,79.000000,79.610001,79.000000,79.510002,79.013725,871325
2016-07-25,79.349998,79.580002,78.639999,78.910004,78.417480,739248
2016-07-26,78.900002,79.779999,76.959999,79.000000,78.506912,1465214
2016-07-27,79.000000,79.000000,77.199997,77.389999,76.906967,1958349
2016-07-28,77.669998,78.089996,75.410004,76.309998,75.833702,1387040
2016-07-29,76.599998,76.599998,75.000000,75.739998,75.267258,912073
2016-08-01,75.750000,76.019997,74.269997,74.699997,74.233749,414952
2016-08-02,75.000000,75.160004,73.160004,73.889999,73.428810,556970
2016-08-03,73.949997,75.570000,73.949997,75.309998,74.839943,1100025
2016-08-04,75.300003,75.300003,72.900002,73.250000,72.910248,1143595
2016-08-05,73.300003,74.139999,72.930000,73.709999,73.368118,598620
2016-08-08,73.769997,74.660004,73.769997,74.410004,74.064873,894664
2016-08-09,74.500000,74.889999,74.309998,74.830002,74.482933,2478388
2016-08-10,74.919998,74.919998,74.250000,74.290001,73.945427,2823912
2016-08-11,74.320000,74.320000,73.699997,73.930000,73.587097,525652
2016-08-12,73.839996,74.320000,73.220001,73.910004,73.567200,1939326
2016-08-15,74.480003,74.480003,72.970001,73.190002,72.850533,926531
2016-08-16,73.199997,74.230003,72.620003,73.059998,72.721130,689980
2016-08-17,72.910004,72.980003,71.540001,72.059998,71.725769,636878
2016-08-18,72.300003,72.300003,71.599998,72.010002,71.676010,909845
2016-08-19,72.000000,72.139999,71.599998,71.800003,71.466988,405252
2016-08-22,72.300003,73.279999,72.000000,72.949997,72.611641,538658
2016-08-23,73.000000,73.980003,73.000000,73.500000,73.159096,1157640
2016-08-24,73.209999,73.459999,72.510002,73.250000,72.910248,759839
2016-08-25,73.550003,73.599998,73.110001,73.510002,73.169052,624311
2016-08-26,73.599998,73.599998,72.150002,72.459999,72.123917,539322
2016-08-29,72.599998,73.000000,72.300003,72.589996,72.253311,527873
2016-08-30,72.900002,72.900002,72.180000,72.449997,72.113960,2286912
2016-08-31,72.449997,73.040001,72.449997,72.519997,72.183632,973851
2016-09-01,72.540001,75.349998,72.540001,75.230003,74.881073,1535401
2016-09-02,75.300003,75.699997,74.629997,75.580002,75.229446,2026064
2016-09-05,73.139999,75.989998,73.010002,75.879997,75.528053,157897
2016-09-06,75.849998,76.000000,74.900002,75.910004,75.557915,603637
2016-09-07,75.699997,75.889999,74.860001,75.239998,74.891022,1406479
2016-09-08,75.500000,75.730003,75.019997,75.430000,75.080147,583798
2016-09-09,75.400002,75.690002,74.489998,74.720001,74.373436,1732763
2016-09-12,75.000000,75.389999,73.000000,74.910004,74.562561,1512236
2016-09-13,74.900002,74.900002,73.050003,73.209999,72.870445,683665
2016-09-14,73.309998,73.320000,72.500000,72.860001,72.522064,862658
2016-09-15,72.870003,74.190002,72.260002,72.940002,72.601692,831548
2016-09-19,73.029999,73.690002,72.360001,73.139999,72.800758,787203
2016-09-20,73.449997,74.820000,72.510002,74.209999,73.865799,633337
2016-09-21,74.360001,74.730003,74.010002,74.389999,74.044968,719208
2016-09-22,74.800003,76.000000,74.800003,75.209999,74.861160,672824
2016-09-23,75.349998,75.349998,74.349998,75.089996,74.741714,577381
2016-09-26,75.000000,75.750000,74.900002,75.599998,75.249352,3158525
2016-09-27,75.650002,76.099998,74.470001,75.930000,75.577827,1808164
2016-09-28,76.089996,77.000000,75.800003,76.379997,76.025726,1547588
2016-09-29,76.480003,77.070000,75.519997,76.650002,76.294487,475221
2016-09-30,76.650002,76.650002,75.510002,75.800003,75.448425,2357902
2016-10-03,76.000000,76.300003,74.760002,75.760002,75.408615,1867328
2016-10-04,75.760002,75.760002,73.940002,74.970001,74.622269,1584319
2016-10-05,75.000000,75.750000,74.550003,75.690002,75.338936,2091699
2016-10-06,75.660004,78.070000,75.599998,77.919998,77.558586,719469
2016-10-07,77.620003,78.120003,76.570000,76.760002,76.403984,2004616
2016-10-10,78.199997,78.199997,77.010002,77.709999,77.349564,1372437
2016-10-11,77.639999,79.000000,77.000000,78.570000,78.205574,2857454
2016-10-12,79.000000,79.589996,78.949997,79.209999,78.842606,5254734
2016-10-13,79.680000,81.190002,79.250000,80.900002,80.524773,2315366
2016-10-14,82.010002,84.000000,81.529999,83.449997,83.062943,73973373
2016-10-17,83.019997,84.239998,83.000000,83.970001,83.580528,14687148
2016-10-18,83.150002,83.879997,82.690002,83.150002,82.764336,6410289
2016-10-19,83.269997,83.699997,82.769997,83.070000,82.684700,6155136
2016-10-20,83.099998,83.500000,83.000000,83.220001,82.834015,5422715
2016-10-21,83.230003,83.300003,82.209999,82.419998,82.037720,10947630
2016-10-24,82.510002,83.410004,82.400002,82.580002,82.196983,2440681
2016-10-25,82.599998,83.169998,82.360001,82.820000,82.435867,3014145
2016-10-26,83.010002,83.500000,82.360001,82.559998,82.177071,4851614
2016-10-27,82.599998,83.500000,82.599998,83.419998,83.033081,4584221
2016-10-28,83.500000,84.400002,83.500000,83.629997,83.242111,13944949
2016-10-31,83.709999,84.599998,83.410004,83.680000,83.291870,14772432
2016-11-01,83.709999,83.889999,82.290001,82.620003,82.236801,5969712
2016-11-03,83.040001,83.199997,81.220001,82.209999,81.828697,4563414
2016-11-04,82.550003,82.550003,81.279999,81.779999,81.400688,4992239
2016-11-07,82.000000,84.139999,82.000000,82.800003,82.415962,2302280
2016-11-08,82.800003,84.050003,82.480003,83.839996,83.451126,2719936
2016-11-09,80.000000,84.120003,79.129997,82.849998,82.465721,5676227
2016-11-10,83.150002,83.150002,73.000000,77.830002,77.469009,6864270
2016-11-11,77.800003,79.820000,76.889999,77.339996,76.981277,6255888
2016-11-14,77.650002,80.000000,77.400002,78.370003,78.006516,4061025
2016-11-15,79.800003,82.199997,79.500000,81.480003,81.102089,14735910
2016-11-16,81.389999,84.000000,81.199997,83.760002,83.371506,12473143
2016-11-17,83.760002,85.769997,83.620003,84.070000,83.680069,6085877
2016-11-18,84.300003,84.769997,82.290001,83.349998,82.963402,3769237
2016-11-22,83.309998,86.099998,83.309998,85.699997,85.302498,13957209
2016-11-23,86.000000,87.019997,84.510002,86.529999,86.128654,5099592
2016-11-24,86.900002,89.000000,86.900002,88.010002,87.601799,1558206
2016-11-25,88.000000,88.629997,87.089996,88.470001,88.059662,2503504
2016-11-28,88.500000,89.489998,87.480003,88.169998,87.761055,5822374
2016-11-29,89.000000,89.139999,87.000000,87.610001,87.203651,3930295
2016-11-30,88.000000,92.430000,86.150002,90.610001,90.189728,65703350
2016-12-01,90.400002,90.599998,88.550003,89.440002,89.025162,8737864
2016-12-02,89.699997,89.800003,87.000000,88.660004,88.248787,5805118
2016-12-05,88.660004,89.980003,85.220001,86.830002,86.427269,6426574
2016-12-06,85.709999,87.750000,85.709999,86.989998,86.586517,3795472
2016-12-07,87.989998,89.000000,87.129997,88.879997,88.467758,4019042
2016-12-08,87.930000,89.190002,87.930000,88.900002,88.487663,2432215
2016-12-09,88.900002,89.239998,85.879997,86.959999,86.556671,3201335
2016-12-13,87.000000,89.000000,86.980003,87.970001,87.561981,2760602
2016-12-14,87.959999,89.000000,87.180000,88.449997,88.039757,2571597
2016-12-15,88.449997,88.980003,86.849998,87.910004,87.502258,2963779
2016-12-16,88.360001,88.900002,86.680000,88.599998,88.189049,2598099
2016-12-19,88.599998,88.879997,87.190002,88.019997,87.611740,3012163
2016-12-20,87.250000,88.239998,85.209999,86.910004,86.506897,1737853
2016-12-21,86.949997,87.269997,85.900002,86.989998,86.586517,2004485
2016-12-22,87.489998,87.849998,86.269997,87.500000,87.094154,1714932
2016-12-23,87.510002,87.980003,87.260002,87.529999,87.124023,1019919
2016-12-26,87.529999,88.889999,87.230003,88.349998,87.940216,31829
2016-12-27,87.540001,89.150002,87.540001,88.989998,88.577240,590883
2016-12-28,88.500000,90.860001,88.500000,89.980003,89.562668,2210061
2016-12-29,90.489998,90.489998,88.080002,90.139999,89.721916,1514365
2016-12-30,89.239998,90.500000,89.239998,90.330002,89.911034,551006
2017-01-02,90.330002,90.860001,88.250000,90.330002,89.911034,13730
2017-01-03,90.879997,94.610001,90.019997,91.129997,90.707314,1998727
2017-01-04,91.129997,92.699997,90.370003,92.400002,91.971436,1896532
2017-01-05,92.379997,92.980003,91.449997,92.379997,91.951523,2017253
2017-01-06,92.900002,93.000000,91.099998,92.080002,91.652924,1660964
2017-01-09,92.080002,92.489998,90.599998,91.250000,90.826767,2102772
2017-01-10,90.339996,91.349998,89.110001,89.690002,89.274002,2392160
2017-01-11,89.559998,90.320000,88.970001,89.919998,89.502930,1657107
2017-01-12,89.800003,92.010002,89.320000,89.879997,89.463120,2142963
2017-01-13,92.190002,92.190002,90.040001,90.910004,90.488342,6864201
2017-01-16,91.550003,93.000000,89.099998,89.830002,89.413353,489510
2017-01-17,90.000000,91.500000,89.580002,90.669998,90.249458,3864541
2017-01-18,91.120003,92.690002,90.879997,91.919998,91.493652,1836842
2017-01-19,90.519997,92.000000,90.010002,91.139999,90.717270,3632247
2017-01-20,91.160004,91.989998,90.370003,91.760002,91.334404,969693
2017-01-23,92.209999,93.000000,91.650002,92.760002,92.329765,1982234
2017-01-24,92.800003,93.059998,91.870003,92.690002,92.260094,3594267
2017-01-25,92.690002,93.050003,91.230003,92.889999,92.459160,2973266
2017-01-26,92.419998,93.400002,91.900002,92.930000,92.498970,1466269
2017-01-27,92.059998,92.949997,91.900002,92.089996,91.662865,1670292
2017-01-30,93.500000,93.500000,91.900002,92.739998,92.309853,1287090
2017-01-31,92.800003,93.430000,91.389999,92.050003,91.623055,2758353
2017-02-01,92.360001,94.349998,92.000000,92.400002,91.971436,872934
2017-02-02,92.199997,92.620003,89.989998,90.980003,90.558022,1149244
2017-02-03,91.599998,93.389999,91.209999,93.010002,92.578606,2091490
2017-02-07,92.500000,93.440002,91.000000,91.360001,90.936256,1584042
2017-02-08,91.360001,92.769997,90.510002,91.230003,90.806862,1660207
2017-02-09,92.400002,92.879997,89.050003,90.339996,89.920982,1010517
2017-02-10,90.040001,92.239998,90.029999,91.309998,90.886482,2173109
2017-02-13,91.599998,92.489998,90.070000,92.080002,91.652924,5101871
2017-02-14,92.089996,92.089996,89.370003,90.010002,89.592514,1726842
2017-02-15,89.720001,89.720001,86.699997,87.230003,86.825409,1871680
2017-02-16,87.250000,89.529999,86.750000,87.139999,86.735825,1054945
2017-02-17,86.900002,88.589996,86.599998,87.309998,86.905037,1678146
2017-02-20,87.300003,89.500000,86.870003,88.570000,88.159203,844489
2017-02-21,88.500000,90.000000,87.010002,89.699997,89.283951,975622
2017-02-22,89.199997,89.370003,87.639999,88.410004,87.999939,2237050
2017-02-23,88.459999,88.580002,86.610001,86.919998,86.516846,1930789
2017-02-24,86.730003,87.019997,84.400002,85.010002,84.615707,2355195
2017-02-27,86.970001,87.029999,84.989998,86.129997,85.730515,1720143
2017-02-28,86.120003,86.989998,85.000000,85.930000,85.531441,3035848
2017-03-01,86.389999,87.230003,85.190002,86.379997,85.979347,2380447
2017-03-02,86.129997,87.870003,86.099998,87.419998,87.014526,2190496
2017-03-03,87.709999,89.669998,85.209999,86.040001,85.640938,934475
2017-03-06,87.760002,87.760002,85.580002,86.730003,86.327736,1188984
2017-03-07,86.519997,86.589996,85.519997,85.830002,85.431908,1756340
2017-03-08,85.830002,87.000000,85.000000,85.419998,85.023804,1713601
2017-03-09,85.190002,86.209999,84.300003,84.760002,84.366867,7252836
2017-03-10,85.480003,85.500000,82.610001,83.970001,83.580528,2576600
2017-03-13,84.169998,85.849998,83.250000,83.970001,83.580528,859553
2017-03-14,83.589996,84.800003,82.559998,83.599998,83.212242,3990942
2017-03-15,83.599998,84.870003,83.010002,84.519997,84.127975,2483738
2017-03-16,86.290001,86.320000,84.220001,85.540001,85.143250,1963045
2017-03-17,85.660004,86.720001,84.559998,86.139999,85.740463,7438563
2017-03-21,86.500000,86.599998,81.169998,85.510002,85.113396,3606267
2017-03-22,86.000000,86.300003,85.209999,85.410004,85.013855,5777531
2017-03-23,85.489998,87.099998,85.489998,86.790001,86.387444,1982047
2017-03-24,86.660004,88.339996,86.139999,87.370003,86.964760,1348331
2017-03-27,87.300003,89.449997,87.029999,88.709999,88.298546,1204614
2017-03-28,89.000000,90.449997,89.000000,89.839996,89.423302,1983117
2017-03-29,89.900002,90.209999,87.540001,88.230003,87.820778,1522028
2017-03-30,87.570000,88.599998,87.519997,88.180000,87.771004,1248673
2017-03-31,88.180000,89.739998,88.099998,89.220001,88.806183,2072298
2017-04-03,87.709999,91.489998,87.709999,89.500000,89.084885,2024501
2017-04-04,89.500000,91.230003,88.209999,89.160004,88.746460,1621931
2017-04-05,90.000000,90.000000,88.199997,88.330002,87.920311,1263664
2017-04-06,87.750000,88.300003,86.250000,86.269997,85.869858,3345744
2017-04-07,86.269997,88.889999,86.000000,87.000000,86.596481,8421069
2017-04-10,86.550003,88.680000,86.550003,87.269997,86.865211,1298011
2017-04-11,87.300003,87.300003,86.000000,86.639999,86.238152,1272529
2017-04-12,85.269997,86.470001,84.800003,85.070000,84.675430,993173
2017-04-17,85.070000,85.989998,84.599998,85.239998,84.844643,659492
2017-04-18,85.250000,85.510002,85.239998,85.300003,84.904358,902150
